,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
295,lh_parsorbitalis_thickness,FS_IntraCranial_Vol,-0.025144439661492678,0.7175934127292636,0.4697785161605741,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.001161652995458673
296,lh_parsorbitalis_thickness,IDP (feature),-0.048879346791776024,0.39735703066240013,0.15985160684185207,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.002614506551707585
297,lh_parsorbitalis_thickness,FS_IntraCranial_Vol,-0.02155361921372582,0.97397126230387,0.5351991335369157,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.002614506551707585
298,lh_parsorbitalis_thickness,IDP (feature),-0.0010684952585484652,0.9836370669647401,0.9754540559006057,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004229674241435166
299,lh_parsorbitalis_thickness,FS_IntraCranial_Vol,-0.0651486018451216,0.13203522794554134,0.060921345836722374,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004229674241435166
300,lh_parsorbitalis_volume,IDP (feature),0.0074897696528661625,0.9741932204165091,0.8516683946367154,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.000795424671919176
301,lh_parsorbitalis_volume,FS_IntraCranial_Vol,-0.03123825819167853,0.7166184688796716,0.4355304289780104,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.000795424671919176
302,lh_parsorbitalis_volume,IDP (feature),-0.039071074063639265,0.5801776953311768,0.3293244346431434,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.001392719973760559
303,lh_parsorbitalis_volume,FS_IntraCranial_Vol,0.0037433860538400557,0.979241335460516,0.9255172249818995,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.001392719973760559
304,lh_parsorbitalis_volume,IDP (feature),-0.0010851634425698433,0.9836370669647401,0.9783486956369727,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004229424052908715
305,lh_parsorbitalis_volume,FS_IntraCranial_Vol,-0.06447882424325807,0.1593790476131308,0.10710957500882445,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004229424052908715
306,lh_parstriangularis_area,IDP (feature),-0.04485209704241034,0.86825637866398,0.2593016568064901,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0022725524466491454
307,lh_parstriangularis_area,FS_IntraCranial_Vol,-0.005253371165241647,0.9350650096686518,0.8948471597904302,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0022725524466491454
308,lh_parstriangularis_area,IDP (feature),-0.06290297086994648,0.37971901913556827,0.11360025988393074,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0032435945784971
309,lh_parstriangularis_area,FS_IntraCranial_Vol,0.0151300139140854,0.97397126230387,0.7033235694902877,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0032435945784971
310,lh_parstriangularis_area,IDP (feature),-0.05784582881944026,0.5734749010099985,0.14491032444876306,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.0067549717349062455
311,lh_parstriangularis_area,FS_IntraCranial_Vol,-0.036396607705708246,0.3880542425147226,0.35884585866952845,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.0067549717349062455
312,lh_parstriangularis_thickness,IDP (feature),0.005647137995892419,0.9741932204165091,0.8702512055369154,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007855275007282447
313,lh_parstriangularis_thickness,FS_IntraCranial_Vol,-0.027310687810766565,0.7166184688796716,0.42964394932356065,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007855275007282447
314,lh_parstriangularis_thickness,IDP (feature),-0.0706476384625926,0.21084788128090312,0.040809267344690925,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.005244044748982768
315,lh_parstriangularis_thickness,FS_IntraCranial_Vol,-0.01778185179647791,0.97397126230387,0.606244329775548,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.005244044748982768
316,lh_parstriangularis_thickness,IDP (feature),0.03969904354049693,0.6752000403944404,0.2498498319965683,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.00580356292007822
317,lh_parstriangularis_thickness,FS_IntraCranial_Vol,-0.0640280733380733,0.13203522794554134,0.06363331116811777,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.00580356292007822
318,lh_parstriangularis_volume,IDP (feature),-0.023001927057172827,0.9161200028689774,0.5442035722421861,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0011929237678273141
319,lh_parstriangularis_volume,FS_IntraCranial_Vol,-0.017975354943864607,0.7786417785686538,0.6355295809685773,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0011929237678273141
320,lh_parstriangularis_volume,IDP (feature),-0.07851092655176016,0.20338733089879912,0.03827180957773102,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.005373638193449826
321,lh_parstriangularis_volume,FS_IntraCranial_Vol,0.01634512402912045,0.97397126230387,0.6658260034388912,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.005373638193449826
322,lh_parstriangularis_volume,IDP (feature),-0.01287523940265648,0.9413273075384043,0.7338304279197239,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004366176292874946
323,lh_parstriangularis_volume,FS_IntraCranial_Vol,-0.059722304605305906,0.16709737260009222,0.11499174028393444,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004366176292874946
